VideoPath,URL,PersonID,Size,Frame number in 60-210
003/Ov0za6Xb1LM.mp4/0513_0263_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ov0za6Xb1LM.mp4/0513_0263_0002.mp4,0,3.24,0
003/Ov0za6Xb1LM.mp4/0513_0263_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ov0za6Xb1LM.mp4/0513_0263_0002.mp4,1,3.24,0
003/Ov0za6Xb1LM.mp4/0569_0165_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ov0za6Xb1LM.mp4/0569_0165_0001.mp4,0,1.29,1
003/Ov0za6Xb1LM.mp4/0572_0209_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ov0za6Xb1LM.mp4/0572_0209_0002.mp4,0,2.21,1
003/Ov0za6Xb1LM.mp4/0572_0209_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ov0za6Xb1LM.mp4/0572_0209_0002.mp4,1,2.21,1
003/Ov0za6Xb1LM.mp4/0576_0214_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ov0za6Xb1LM.mp4/0576_0214_0001.mp4,0,2.16,0
003/Ov0za6Xb1LM.mp4/0590_0164_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ov0za6Xb1LM.mp4/0590_0164_0001.mp4,0,2.23,1
003/Ov0za6Xb1LM.mp4/0635_0169_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/Ov0za6Xb1LM.mp4/0635_0169_0001.mp4,0,1.79,1
003/P90hF2S1JzA.mp4/0001_0124_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0001_0124_0002.mp4,1,0.725,1
003/P90hF2S1JzA.mp4/0084_0145_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0084_0145_0001.mp4,0,0.599,1
003/P90hF2S1JzA.mp4/0095_0127_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0095_0127_0001.mp4,0,0.59,1
003/P90hF2S1JzA.mp4/0113_0129_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0113_0129_0001.mp4,0,0.973,1
003/P90hF2S1JzA.mp4/0146_0128_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0146_0128_0002.mp4,0,0.691,1
003/P90hF2S1JzA.mp4/0146_0128_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0146_0128_0002.mp4,1,0.691,1
003/P90hF2S1JzA.mp4/0163_0196_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0163_0196_0001.mp4,0,1.75,1
003/P90hF2S1JzA.mp4/0236_0119_0003_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0236_0119_0003.mp4,0,0.553,1
003/P90hF2S1JzA.mp4/0278_0111_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0278_0111_0001.mp4,0,0.924,1
003/P90hF2S1JzA.mp4/0313_0200_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0313_0200_0002.mp4,0,0.95,1
003/P90hF2S1JzA.mp4/0313_0200_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0313_0200_0002.mp4,1,0.95,1
003/P90hF2S1JzA.mp4/0318_0131_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0318_0131_0001.mp4,0,1.06,1
003/P90hF2S1JzA.mp4/0322_0295_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0322_0295_0001.mp4,0,2.34,0
003/P90hF2S1JzA.mp4/0345_0100_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0345_0100_0002.mp4,0,0.538,1
003/P90hF2S1JzA.mp4/0345_0100_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0345_0100_0002.mp4,1,0.538,1
003/P90hF2S1JzA.mp4/0364_0278_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0364_0278_0002.mp4,0,1.78,0
003/P90hF2S1JzA.mp4/0364_0278_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0364_0278_0002.mp4,1,1.78,0
003/P90hF2S1JzA.mp4/0428_0137_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0428_0137_0002.mp4,0,0.523,1
003/P90hF2S1JzA.mp4/0555_0170_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0555_0170_0001.mp4,0,0.526,1
003/P90hF2S1JzA.mp4/0640_0149_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0640_0149_0001.mp4,0,0.41,1
003/P90hF2S1JzA.mp4/0679_0114_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0679_0114_0002.mp4,0,0.871,1
003/P90hF2S1JzA.mp4/0701_0100_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0701_0100_0002.mp4,0,0.415,1
003/P90hF2S1JzA.mp4/0891_0180_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0891_0180_0001.mp4,0,0.652,1
003/P90hF2S1JzA.mp4/0938_0157_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0938_0157_0001.mp4,0,0.742,1
003/P90hF2S1JzA.mp4/0985_0221_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0985_0221_0001.mp4,0,0.533,0
003/P90hF2S1JzA.mp4/0995_0295_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/0995_0295_0002.mp4,0,0.905,0
003/P90hF2S1JzA.mp4/1032_0123_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/1032_0123_0001.mp4,0,0.768,1
003/P90hF2S1JzA.mp4/1036_0137_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/1036_0137_0001.mp4,0,0.987,1
003/P90hF2S1JzA.mp4/1051_0171_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/1051_0171_0001.mp4,0,0.589,1
003/P90hF2S1JzA.mp4/1075_0162_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/P90hF2S1JzA.mp4/1075_0162_0001.mp4,0,0.756,1
003/phrYEKv0rmw.mp4/0009_0102_0003_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0009_0102_0003.mp4,2,0.338,1
003/phrYEKv0rmw.mp4/0056_0120_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0056_0120_0002.mp4,1,0.929,1
003/phrYEKv0rmw.mp4/0169_0109_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0169_0109_0002.mp4,1,0.549,1
003/phrYEKv0rmw.mp4/0178_0238_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0178_0238_0002.mp4,0,0.842,0
003/phrYEKv0rmw.mp4/0313_0116_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0313_0116_0001.mp4,0,0.609,1
003/phrYEKv0rmw.mp4/0364_0275_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0364_0275_0001.mp4,0,0.948,0
003/phrYEKv0rmw.mp4/0409_0114_0004_Person3.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0409_0114_0004.mp4,3,0.734,1
003/phrYEKv0rmw.mp4/0485_0212_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0485_0212_0002.mp4,1,0.98,0
003/phrYEKv0rmw.mp4/0494_0264_0004_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0494_0264_0004.mp4,1,1.3,0
003/phrYEKv0rmw.mp4/0581_0167_0006_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0581_0167_0006.mp4,1,1.23,1
003/phrYEKv0rmw.mp4/0581_0167_0006_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0581_0167_0006.mp4,2,1.23,1
003/phrYEKv0rmw.mp4/0581_0167_0006_Person4.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0581_0167_0006.mp4,4,1.23,1
003/phrYEKv0rmw.mp4/0581_0167_0006_Person5.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0581_0167_0006.mp4,5,1.23,1
003/phrYEKv0rmw.mp4/0582_0113_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0582_0113_0002.mp4,0,0.817,1
003/phrYEKv0rmw.mp4/0702_0181_0003_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0702_0181_0003.mp4,0,0.895,1
003/phrYEKv0rmw.mp4/0715_0211_0007_Person3.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0715_0211_0007.mp4,3,1.14,0
003/phrYEKv0rmw.mp4/0732_0101_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0732_0101_0002.mp4,1,0.748,1
003/phrYEKv0rmw.mp4/0803_0116_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0803_0116_0001.mp4,0,0.63,1
003/phrYEKv0rmw.mp4/0814_0180_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0814_0180_0001.mp4,0,1.06,1
003/phrYEKv0rmw.mp4/0825_0136_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0825_0136_0002.mp4,1,0.533,1
003/phrYEKv0rmw.mp4/0827_0192_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0827_0192_0002.mp4,0,1.02,1
003/phrYEKv0rmw.mp4/0906_0111_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/phrYEKv0rmw.mp4/0906_0111_0002.mp4,0,0.449,1
003/PNZQ2UJfyQE.mp4/0372_0109_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/PNZQ2UJfyQE.mp4/0372_0109_0001.mp4,0,0.66,1
003/QMwT7DFA5O4.mp4/0235_0114_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/QMwT7DFA5O4.mp4/0235_0114_0001.mp4,0,1.02,1
003/QMwT7DFA5O4.mp4/0653_0109_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/QMwT7DFA5O4.mp4/0653_0109_0001.mp4,0,0.751,1
003/QMwT7DFA5O4.mp4/0828_0185_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/QMwT7DFA5O4.mp4/0828_0185_0001.mp4,0,1.26,1
003/qrkff49p4E4.mp4/0096_0125_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/qrkff49p4E4.mp4/0096_0125_0001.mp4,0,0.752,1
003/qrkff49p4E4.mp4/0205_0122_0003_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/qrkff49p4E4.mp4/0205_0122_0003.mp4,1,0.641,1
003/qrkff49p4E4.mp4/0310_0126_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/qrkff49p4E4.mp4/0310_0126_0001.mp4,0,0.888,1
003/qrkff49p4E4.mp4/0323_0128_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/qrkff49p4E4.mp4/0323_0128_0001.mp4,0,0.77,1
003/qrkff49p4E4.mp4/0397_0146_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/qrkff49p4E4.mp4/0397_0146_0002.mp4,0,0.674,1
003/qrkff49p4E4.mp4/0540_0233_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/qrkff49p4E4.mp4/0540_0233_0001.mp4,0,1.76,0
003/qrkff49p4E4.mp4/0634_0196_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/qrkff49p4E4.mp4/0634_0196_0002.mp4,0,2.26,1
003/qrkff49p4E4.mp4/0706_0274_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/qrkff49p4E4.mp4/0706_0274_0002.mp4,0,1.24,0
003/r2llOyS-BmE.mp4/0362_0230_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/r2llOyS-BmE.mp4/0362_0230_0001.mp4,0,1.23,0
003/r2llOyS-BmE.mp4/0413_0230_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/r2llOyS-BmE.mp4/0413_0230_0002.mp4,0,0.937,0
003/r2llOyS-BmE.mp4/0477_0195_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/r2llOyS-BmE.mp4/0477_0195_0002.mp4,1,1.19,1
003/r2llOyS-BmE.mp4/0554_0126_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/r2llOyS-BmE.mp4/0554_0126_0002.mp4,0,0.748,1
003/r2llOyS-BmE.mp4/0556_0207_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/r2llOyS-BmE.mp4/0556_0207_0002.mp4,0,1.18,1
003/r2llOyS-BmE.mp4/0556_0207_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/r2llOyS-BmE.mp4/0556_0207_0002.mp4,1,1.18,1
003/rFgb2ECMcrY.mp4/0226_0114_0003_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rFgb2ECMcrY.mp4/0226_0114_0003.mp4,1,0.442,1
003/rFgb2ECMcrY.mp4/0305_0132_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rFgb2ECMcrY.mp4/0305_0132_0002.mp4,0,0.484,1
003/rFgb2ECMcrY.mp4/0496_0123_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rFgb2ECMcrY.mp4/0496_0123_0002.mp4,1,1.36,1
003/rFgb2ECMcrY.mp4/0521_0146_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rFgb2ECMcrY.mp4/0521_0146_0001.mp4,0,1.63,1
003/rFgb2ECMcrY.mp4/0603_0195_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rFgb2ECMcrY.mp4/0603_0195_0002.mp4,1,2.17,1
003/rFgb2ECMcrY.mp4/0633_0105_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rFgb2ECMcrY.mp4/0633_0105_0002.mp4,0,1.04,1
003/rFgb2ECMcrY.mp4/0830_0139_0004_Person3.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rFgb2ECMcrY.mp4/0830_0139_0004.mp4,3,0.73,1
003/rFgb2ECMcrY.mp4/0869_0188_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rFgb2ECMcrY.mp4/0869_0188_0001.mp4,0,0.749,1
003/rFgb2ECMcrY.mp4/0875_0115_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rFgb2ECMcrY.mp4/0875_0115_0001.mp4,0,0.481,1
003/rFgb2ECMcrY.mp4/0876_0121_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rFgb2ECMcrY.mp4/0876_0121_0002.mp4,0,0.506,1
003/rFgb2ECMcrY.mp4/0877_0236_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rFgb2ECMcrY.mp4/0877_0236_0001.mp4,0,0.898,0
003/rFgb2ECMcrY.mp4/0878_0110_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rFgb2ECMcrY.mp4/0878_0110_0001.mp4,0,0.456,1
003/rJKeqfTlAeY.mp4/0097_0111_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rJKeqfTlAeY.mp4/0097_0111_0002.mp4,1,2.71,1
003/rJKeqfTlAeY.mp4/0213_0229_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rJKeqfTlAeY.mp4/0213_0229_0001.mp4,0,1.94,0
003/rJKeqfTlAeY.mp4/0255_0183_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rJKeqfTlAeY.mp4/0255_0183_0001.mp4,0,1.23,1
003/rJKeqfTlAeY.mp4/0392_0267_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rJKeqfTlAeY.mp4/0392_0267_0002.mp4,1,2.93,0
003/rJKeqfTlAeY.mp4/0428_0295_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rJKeqfTlAeY.mp4/0428_0295_0002.mp4,0,3.2,0
003/rJKeqfTlAeY.mp4/0433_0117_0003_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rJKeqfTlAeY.mp4/0433_0117_0003.mp4,2,1.49,1
003/rJKeqfTlAeY.mp4/0451_0121_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rJKeqfTlAeY.mp4/0451_0121_0002.mp4,1,1.37,1
003/rJKeqfTlAeY.mp4/0490_0188_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rJKeqfTlAeY.mp4/0490_0188_0002.mp4,1,2.52,1
003/rJKeqfTlAeY.mp4/0504_0111_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rJKeqfTlAeY.mp4/0504_0111_0001.mp4,0,1.52,1
003/rUYsoIIE37A.mp4/0159_0217_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rUYsoIIE37A.mp4/0159_0217_0002.mp4,1,0.883,0
003/rUYsoIIE37A.mp4/0459_0175_0003_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rUYsoIIE37A.mp4/0459_0175_0003.mp4,1,0.657,1
003/rUYsoIIE37A.mp4/0463_0237_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rUYsoIIE37A.mp4/0463_0237_0002.mp4,1,0.819,0
003/rUYsoIIE37A.mp4/0464_0156_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rUYsoIIE37A.mp4/0464_0156_0001.mp4,0,0.532,1
003/rUYsoIIE37A.mp4/0467_0207_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rUYsoIIE37A.mp4/0467_0207_0001.mp4,0,0.666,1
003/rUYsoIIE37A.mp4/0471_0123_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rUYsoIIE37A.mp4/0471_0123_0001.mp4,0,0.416,1
003/rUYsoIIE37A.mp4/0477_0165_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rUYsoIIE37A.mp4/0477_0165_0001.mp4,0,0.538,1
003/rUYsoIIE37A.mp4/0513_0150_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rUYsoIIE37A.mp4/0513_0150_0001.mp4,0,0.499,1
003/rUYsoIIE37A.mp4/0520_0281_0007_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rUYsoIIE37A.mp4/0520_0281_0007.mp4,0,1.63,0
003/rUYsoIIE37A.mp4/0525_0204_0008_Person7.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rUYsoIIE37A.mp4/0525_0204_0008.mp4,7,1.27,1
003/RvdxDMfMtiA.mp4/0070_0146_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/RvdxDMfMtiA.mp4/0070_0146_0002.mp4,1,0.637,1
003/RvdxDMfMtiA.mp4/0107_0185_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/RvdxDMfMtiA.mp4/0107_0185_0002.mp4,1,1.25,1
003/RvdxDMfMtiA.mp4/0266_0149_0004_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/RvdxDMfMtiA.mp4/0266_0149_0004.mp4,1,0.619,1
003/RvdxDMfMtiA.mp4/0276_0226_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/RvdxDMfMtiA.mp4/0276_0226_0002.mp4,0,0.951,0
003/RvdxDMfMtiA.mp4/0368_0124_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/RvdxDMfMtiA.mp4/0368_0124_0001.mp4,0,0.604,1
003/RvdxDMfMtiA.mp4/0373_0224_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/RvdxDMfMtiA.mp4/0373_0224_0001.mp4,0,0.747,0
003/RvdxDMfMtiA.mp4/0395_0230_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/RvdxDMfMtiA.mp4/0395_0230_0001.mp4,0,0.529,0
003/RvdxDMfMtiA.mp4/0420_0284_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/RvdxDMfMtiA.mp4/0420_0284_0002.mp4,0,0.98,0
003/RvdxDMfMtiA.mp4/0505_0105_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/RvdxDMfMtiA.mp4/0505_0105_0001.mp4,0,0.238,1
003/RvdxDMfMtiA.mp4/0507_0234_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/RvdxDMfMtiA.mp4/0507_0234_0002.mp4,0,0.765,0
003/RvdxDMfMtiA.mp4/0555_0244_0005_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/RvdxDMfMtiA.mp4/0555_0244_0005.mp4,2,0.813,0
003/RvdxDMfMtiA.mp4/0726_0162_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/RvdxDMfMtiA.mp4/0726_0162_0002.mp4,0,0.667,1
003/RvdxDMfMtiA.mp4/0726_0162_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/RvdxDMfMtiA.mp4/0726_0162_0002.mp4,1,0.667,1
003/RvdxDMfMtiA.mp4/0732_0129_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/RvdxDMfMtiA.mp4/0732_0129_0002.mp4,1,0.537,1
003/rXFlJbXyZyc.mp4/0134_0196_0002_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rXFlJbXyZyc.mp4/0134_0196_0002.mp4,1,0.778,1
003/rXFlJbXyZyc.mp4/0270_0275_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rXFlJbXyZyc.mp4/0270_0275_0001.mp4,0,0.875,0
003/rXFlJbXyZyc.mp4/0576_0133_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/rXFlJbXyZyc.mp4/0576_0133_0001.mp4,0,0.549,1
003/sADELCyj10I.mp4/0192_0147_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/sADELCyj10I.mp4/0192_0147_0001.mp4,0,0.972,1
003/sADELCyj10I.mp4/0249_0268_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/sADELCyj10I.mp4/0249_0268_0002.mp4,0,1.78,0
003/sADELCyj10I.mp4/0289_0199_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/sADELCyj10I.mp4/0289_0199_0001.mp4,0,0.842,1
003/sADELCyj10I.mp4/0311_0159_0002_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/sADELCyj10I.mp4/0311_0159_0002.mp4,0,0.897,1
003/sADELCyj10I.mp4/0380_0105_0005_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/sADELCyj10I.mp4/0380_0105_0005.mp4,0,0.71,1
003/sADELCyj10I.mp4/0593_0107_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/sADELCyj10I.mp4/0593_0107_0001.mp4,0,0.592,1
003/sADELCyj10I.mp4/0605_0253_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/sADELCyj10I.mp4/0605_0253_0001.mp4,0,1,0
003/sADELCyj10I.mp4/0737_0134_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/sADELCyj10I.mp4/0737_0134_0001.mp4,0,0.544,1
003/sADELCyj10I.mp4/0920_0143_0001_Person0.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/sADELCyj10I.mp4/0920_0143_0001.mp4,0,0.675,1
003/skiZueh4lfY.mp4/0007_0123_0003_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/skiZueh4lfY.mp4/0007_0123_0003.mp4,1,1.13,1
003/skiZueh4lfY.mp4/0087_0216_0004_Person1.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/skiZueh4lfY.mp4/0087_0216_0004.mp4,1,4.78,0
003/skiZueh4lfY.mp4/0087_0216_0004_Person2.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/skiZueh4lfY.mp4/0087_0216_0004.mp4,2,4.78,0
003/skiZueh4lfY.mp4/0087_0216_0004_Person3.mp4,https://cydar.ist.psu.edu/bodyemotionstudy/videos/003/skiZueh4lfY.mp4/0087_0216_0004.mp4,3,4.78,0
